,Team Av Shots Diff,Team Av Shots Inside Box Diff,Team Av Fouls Diff,Team Av Corners Diff,Team Av Possession Diff,Team Av Pass Accuracy Diff,Team Av Goal Diff,Opponent Av Shots Diff,Opponent Av Shots Inside Box Diff,Opponent Av Fouls Diff,Opponent Av Corners Diff,Opponent Av Possession Diff,Opponent Av Pass Accuracy Diff,Opponent Av Goal Diff,Fixture ID,Team Result Indicator,Opponent Result Indicator
835,-3.5,-1.200000000000001,-0.8000000000000007,-1.7999999999999998,-9.0,-5.800000000000011,-0.7,12.1,9.5,2.299999999999999,5.0,25.400000000000006,11.099999999999994,2.0,710769,0,2
836,6.1,5.300000000000001,-1.5999999999999996,3.4999999999999996,21.0,10.299999999999997,0.6000000000000001,12.700000000000001,9.100000000000001,-0.9000000000000004,5.3999999999999995,42.599999999999994,15.799999999999997,2.4000000000000004,710770,0,2
837,-2.3000000000000007,-2.5,2.1000000000000014,-0.5999999999999996,-22.400000000000006,-11.400000000000006,-1.4,-2.5,-3.3999999999999995,1.3999999999999986,-0.7999999999999998,-20.599999999999994,-7.900000000000006,-1.1,710771,1,1
838,-3.299999999999999,-2.500000000000001,-1.700000000000001,-2.7,-23.599999999999994,-11.299999999999997,-0.8999999999999999,-4.799999999999999,-2.8999999999999995,-0.8000000000000007,-1.9000000000000004,-7.599999999999994,-3.0,-1.8,710772,0,2
839,5.100000000000001,4.200000000000001,1.299999999999999,2.1000000000000005,8.599999999999994,4.0,1.2,5.699999999999999,4.800000000000001,-1.0999999999999996,0.8999999999999999,7.599999999999994,2.8999999999999915,0.9000000000000001,710773,2,0
840,-3.799999999999999,-2.5,1.3999999999999986,0.2999999999999998,-7.0,-1.9000000000000057,0.20000000000000018,-5.199999999999999,-4.0,3.5,-0.40000000000000036,-0.7999999999999972,-1.2000000000000028,-1.7999999999999998,710774,0,2
841,-0.09999999999999964,-1.0999999999999996,3.0999999999999996,0.5,-7.599999999999994,-2.3999999999999915,-0.5,-4.5,-3.7,-0.9000000000000004,-1.7000000000000002,-5.599999999999994,-2.9000000000000057,0.4,710775,0,2
842,6.300000000000001,5.0,-0.10000000000000142,1.4000000000000004,8.599999999999994,3.200000000000003,1.0000000000000002,-7.099999999999998,-3.8999999999999995,1.0999999999999996,-3.5999999999999996,-14.799999999999997,-6.400000000000006,-0.5,710776,1,1
843,-4.300000000000001,-1.5999999999999996,-0.5999999999999996,-2.0999999999999996,-12.200000000000003,-7.299999999999997,-0.9999999999999999,-5.600000000000001,-4.2,-0.6999999999999993,-2.9000000000000004,-7.400000000000006,-3.700000000000003,0.5,710777,0,2
844,4.200000000000001,3.8999999999999995,-1.4000000000000004,2.5,17.400000000000006,9.0,0.19999999999999996,6.399999999999999,5.4,0.7000000000000011,2.5,11.599999999999994,4.699999999999989,1.4,710778,2,0
845,12.8,9.600000000000001,2.000000000000001,5.3999999999999995,26.400000000000006,12.399999999999991,1.9000000000000001,-2.8000000000000007,0.20000000000000018,-3.6000000000000014,-0.2999999999999998,1.4000000000000057,0.7999999999999972,0.10000000000000009,710779,2,0
846,-2.200000000000001,-1.299999999999999,-1.6999999999999993,-2.0999999999999996,-16.200000000000003,-7.800000000000011,-0.7,1.5999999999999996,0.5,-6.199999999999999,-1.1000000000000005,-5.200000000000003,-0.09999999999999432,0.19999999999999996,710780,0,2
847,-5.399999999999999,-4.0,3.700000000000001,-0.9000000000000004,-1.5999999999999943,-1.2000000000000028,-1.5999999999999999,-4.4,-4.6,1.1999999999999993,-1.6000000000000005,-20.599999999999994,-8.700000000000003,-1.1,710781,0,2
848,-1.3000000000000007,-1.8000000000000007,-0.1999999999999993,-1.2000000000000002,3.0,2.700000000000003,0.6999999999999997,1.4000000000000004,-0.39999999999999947,-0.5,-0.40000000000000036,10.400000000000006,4.599999999999994,-0.20000000000000007,710782,1,1
849,-1.200000000000001,-2.1999999999999993,1.6000000000000014,-0.5,4.400000000000006,2.0,0.7999999999999999,-3.4000000000000004,-2.0999999999999996,0.8000000000000007,0.7999999999999998,-7.200000000000003,-2.299999999999997,0.19999999999999996,710783,2,0
850,12.1,8.8,-0.20000000000000107,5.6000000000000005,38.400000000000006,13.400000000000006,2.2,-0.5999999999999996,-1.4000000000000004,3.0999999999999996,1.0999999999999996,-8.799999999999997,-3.0,-0.6000000000000001,710784,1,1
851,-3.6999999999999993,-2.9000000000000004,-0.9000000000000004,-1.7000000000000002,-7.0,-2.5,-1.8,-2.799999999999999,-3.0,1.9000000000000004,-0.8999999999999995,-20.599999999999994,-9.799999999999997,-1.7,710785,2,0
852,-4.699999999999999,-3.3,3.5,-0.5,2.4000000000000057,0.7999999999999972,-1.7,0.6999999999999993,0.0,-5.800000000000001,-1.3999999999999995,-2.5999999999999943,1.0999999999999943,0.19999999999999996,710786,1,1
853,0.40000000000000036,-1.1000000000000005,-0.09999999999999964,-0.7999999999999998,10.200000000000003,4.1000000000000085,-0.19999999999999996,3.0,2.8000000000000007,-1.0,1.9000000000000004,17.200000000000003,8.700000000000003,0.40000000000000013,710787,1,1
854,2.0999999999999996,0.1999999999999993,1.6000000000000014,0.8000000000000007,9.0,4.0,0.8999999999999999,-8.399999999999999,-4.699999999999999,1.5,-4.0,-16.799999999999997,-8.100000000000009,-0.6,710788,1,1
855,-5.4,-3.799999999999999,-1.5,-2.2,-9.400000000000006,-4.599999999999994,-1.5,-3.200000000000001,-0.10000000000000053,-3.6000000000000014,-1.0,-2.5999999999999943,-0.5,0.0,710789,1,1
856,-3.200000000000001,-1.6999999999999993,0.7999999999999989,1.2000000000000002,-4.799999999999997,-2.0,0.19999999999999996,-1.9000000000000004,-2.5999999999999996,0.9000000000000004,-0.3000000000000007,-15.400000000000006,-6.6000000000000085,-1.7999999999999998,710790,2,0
